# gt	L=5	L=7	L=9	L=11	L=21	L=31	L=41	L=51	L=61	L=71	L=81	L=91	L=101	L=201	L=301	L=401	L=501	L=601	L=701	L=801	L=901
4.345000e+01	4.121431e-01	9.600692e-02	4.007818e-02	3.308421e-01	6.885646e-02	1.480408e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01	1.490810e-01
4.400000e+01	5.729002e-01	3.363382e-01	1.385988e-01	2.442062e-01	3.287555e-01	1.202531e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01	1.197958e-01
4.455000e+01	3.307204e-01	3.247579e-01	1.265280e-01	2.960696e-01	2.563671e-01	1.407825e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01	1.397447e-01
4.510000e+01	1.165663e-01	2.716718e-01	4.353969e-02	3.558680e-01	2.293516e-02	8.498013e-02	8.553760e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02	8.553758e-02
4.565000e+01	4.540888e-01	4.495247e-01	1.670075e-01	5.274648e-01	1.469224e-01	1.910523e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01	1.931658e-01
4.620000e+01	3.160856e-01	3.327497e-01	1.428253e-01	1.634085e-01	3.144880e-01	1.643977e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01	1.606955e-01
4.675000e+01	3.832717e-01	2.091672e-01	3.799428e-02	9.269383e-02	1.029273e-01	8.684443e-02	8.642136e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02	8.642135e-02
4.730000e+01	5.938961e-02	3.522129e-01	2.185339e-01	3.784885e-01	1.607518e-01	1.422681e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01	1.430541e-01
4.785000e+01	4.000867e-01	5.539704e-01	1.574921e-01	3.350583e-01	1.421537e-01	1.514624e-01	1.499283e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01	1.499287e-01
4.840000e+01	2.538380e-01	1.590157e-01	1.361813e-02	1.031412e-01	1.522037e-01	1.387528e-01	1.320315e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01	1.320311e-01
4.895000e+01	2.824833e-01	4.075686e-01	7.944095e-02	6.551569e-02	1.297314e-01	9.500500e-02	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01	1.077541e-01
4.950000e+01	1.058635e-01	4.021730e-01	1.742381e-01	1.882127e-01	1.459187e-01	1.296570e-01	1.242065e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01	1.242069e-01
5.005000e+01	3.308050e-01	2.796838e-01	1.098312e-02	8.681829e-02	9.236463e-02	7.987794e-02	7.490729e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02	7.490706e-02
5.060000e+01	1.632504e-01	3.763174e-01	1.265393e-01	3.081251e-01	1.506094e-01	1.246911e-01	1.303089e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01	1.303057e-01
5.115000e+01	7.964875e-02	4.456118e-01	1.149866e-01	7.259769e-02	2.027987e-01	7.354849e-02	9.239045e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02	9.239443e-02
5.170000e+01	2.416292e-01	2.709508e-01	3.597473e-02	7.626795e-02	1.375485e-01	7.499491e-02	4.187153e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02	4.187008e-02
5.225000e+01	9.036565e-02	2.803286e-01	1.249340e-01	3.014532e-01	2.638068e-01	1.020862e-01	1.295963e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01	1.295947e-01
5.280000e+01	1.157087e-01	5.591470e-01	2.285722e-01	3.153154e-01	1.512324e-01	4.280994e-02	7.740638e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02	7.740111e-02
5.335000e+01	3.046081e-01	3.160523e-01	1.203629e-01	1.350385e-01	1.008644e-01	4.450176e-02	2.944351e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02	2.946132e-02
5.390000e+01	3.530630e-01	1.866572e-01	3.091452e-01	1.043453e-01	1.377422e-01	6.320349e-02	2.802928e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02	2.800130e-02
5.445000e+01	4.369887e-01	4.515190e-01	1.925858e-01	2.192258e-01	1.945714e-01	4.655461e-02	6.631024e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02	6.632575e-02
5.500000e+01	1.969801e-01	5.028804e-01	2.527658e-01	1.255627e-01	3.505135e-02	1.166785e-01	2.476681e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02	2.474878e-02
5.555000e+01	1.855834e-01	2.925474e-01	1.982168e-01	9.147640e-02	2.633194e-02	9.374195e-02	2.775981e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02	2.775887e-02
5.610000e+01	4.077045e-01	1.208291e-01	5.160498e-01	1.439107e-02	5.550734e-02	5.333016e-02	2.212853e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02	2.220026e-02
5.665000e+01	4.817935e-01	5.307751e-01	1.774944e-01	1.052001e-01	5.387734e-02	1.363774e-01	4.642750e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02	4.628189e-02
5.720000e+01	2.735887e-02	3.759309e-01	1.338987e-01	3.940961e-02	1.079656e-01	1.933964e-01	5.081476e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02	5.062255e-02
5.775000e+01	6.075822e-02	3.022218e-01	3.195132e-01	8.823034e-02	1.154975e-01	2.044097e-01	6.098132e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02	6.089543e-02
5.830000e+01	3.824702e-01	8.089706e-02	4.577387e-01	1.151471e-01	9.391907e-02	1.647291e-01	6.770738e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02	6.766420e-02
5.885000e+01	2.125470e-01	5.122099e-01	2.404714e-01	1.347433e-01	1.639283e-01	1.187272e-01	7.736325e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02	7.704117e-02
5.940000e+01	2.521828e-01	2.393551e-01	1.455332e-01	1.048303e-01	1.210707e-01	1.300439e-01	3.367216e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02	3.424238e-02
5.995000e+01	1.340615e-01	2.732495e-01	3.402354e-01	6.286840e-02	2.079467e-01	2.844006e-01	9.270976e-02	9.225670e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02	9.225671e-02
6.050000e+01	4.228829e-01	1.695991e-01	2.323941e-01	7.991232e-02	1.013290e-01	1.868054e-01	5.706567e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02	5.687595e-02
6.105000e+01	2.767601e-01	2.932301e-01	4.846420e-01	1.322445e-01	1.111425e-01	2.823599e-02	9.020298e-02	9.056070e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02	9.056064e-02
6.160000e+01	2.337072e-01	3.287481e-01	1.486985e-01	1.439301e-01	8.719487e-02	1.218499e-01	1.109546e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01	1.118356e-01
6.215000e+01	3.301242e-01	3.248372e-01	3.544979e-01	1.736584e-01	1.599931e-01	2.442784e-01	6.024204e-02	5.818995e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02	5.818996e-02
6.270000e+01	3.747075e-01	1.133016e-01	4.036810e-01	2.422038e-01	1.052169e-01	9.159750e-02	1.389086e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01	1.413116e-01
6.325000e+01	4.061597e-01	1.012160e-01	4.727780e-01	1.059342e-01	1.028603e-01	1.727549e-01	1.086034e-01	1.101243e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01	1.101242e-01
6.380000e+01	3.899764e-01	5.312932e-01	1.850969e-01	7.628877e-02	1.071108e-01	1.708951e-01	1.011695e-01	9.987601e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02	9.987644e-02
6.435000e+01	4.570242e-01	3.268020e-01	4.588857e-01	2.572351e-01	4.451093e-02	1.415528e-01	8.996572e-02	8.858593e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02	8.858536e-02
6.490000e+01	1.962713e-01	1.392651e-01	4.408214e-01	2.915326e-01	2.362621e-01	2.120867e-02	1.585718e-01	1.650107e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01	1.650110e-01
6.545000e+01	6.813684e-01	2.385744e-01	2.220173e-01	1.441712e-01	1.064228e-01	2.318899e-01	1.067411e-01	1.013771e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01	1.013774e-01
6.600000e+01	5.655291e-01	4.154589e-01	4.200455e-01	1.472225e-01	6.440105e-02	1.248222e-01	1.034864e-01	9.995008e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02	9.994996e-02
6.655000e+01	2.603161e-01	1.450282e-01	3.212924e-01	1.858123e-01	1.289308e-01	9.449668e-02	1.078664e-01	1.123799e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01	1.123781e-01
6.710000e+01	6.254202e-01	2.839789e-01	3.617028e-01	1.148534e-01	2.316289e-01	7.130365e-02	8.073540e-02	8.710731e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02	8.711135e-02
6.765000e+01	7.722021e-01	2.895863e-01	5.129362e-01	1.774872e-01	5.630090e-02	1.977636e-01	1.789793e-01	1.615544e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01	1.615507e-01
6.820000e+01	4.249434e-01	9.011155e-02	4.712351e-01	1.679797e-01	8.980452e-02	8.736246e-02	1.004661e-01	1.049566e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01	1.049551e-01
6.875000e+01	2.210235e-01	1.642737e-01	1.890127e-01	5.336545e-02	1.335567e-01	1.039416e-01	6.715979e-02	7.383670e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02	7.383829e-02
6.930000e+01	7.649849e-01	2.394442e-01	5.115723e-01	1.081329e-01	1.080926e-01	7.115973e-02	9.971554e-02	8.896160e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02	8.896306e-02
6.985000e+01	4.471500e-01	2.282375e-01	5.880750e-01	1.658718e-01	1.028573e-01	1.015539e-01	1.653081e-01	1.472942e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01	1.472735e-01
7.040000e+01	4.072518e-01	1.978070e-01	2.252766e-01	8.290238e-02	6.773103e-02	1.785873e-01	3.476571e-02	7.079793e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02	7.081668e-02
7.095000e+01	4.055003e-01	2.896975e-01	4.863774e-01	1.123851e-01	1.032965e-01	1.077649e-01	1.118754e-01	7.505735e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02	7.505600e-02
7.150000e+01	5.607026e-01	1.206015e-01	5.181097e-01	1.821953e-01	7.852044e-02	1.019538e-01	9.978976e-02	8.385489e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02	8.384066e-02
7.205000e+01	3.966025e-01	1.079154e-01	3.326299e-01	1.716285e-01	8.347499e-02	8.122780e-02	2.729515e-02	4.309167e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02	4.305999e-02
7.260000e+01	4.257916e-01	1.310956e-01	1.702745e-01	1.290203e-01	2.122338e-02	2.093895e-01	6.541235e-02	9.048922e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02	9.057844e-02
7.315000e+01	3.591119e-01	1.490810e-01	4.704892e-01	1.788099e-01	8.913074e-02	1.309555e-01	1.148291e-01	4.460843e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02	4.456321e-02
7.370000e+01	3.815272e-01	6.457406e-02	2.671618e-01	1.415818e-01	5.259662e-02	1.460992e-01	7.168684e-02	3.367500e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02	3.371335e-02
7.425000e+01	5.201057e-01	1.311270e-01	2.245219e-01	2.308793e-01	1.688484e-02	8.131987e-02	1.164078e-01	6.655593e-02	6.659602e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02	6.659603e-02
7.480000e+01	3.159882e-01	8.819539e-02	3.197797e-01	2.427600e-01	5.537450e-02	1.264585e-01	8.416130e-02	6.810990e-02	6.826004e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02	6.826005e-02
7.535000e+01	3.966748e-01	1.262470e-01	2.597521e-01	1.611619e-01	3.309651e-02	1.169912e-01	6.021353e-02	2.437210e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02	2.470791e-02
7.590000e+01	1.752484e-01	2.606829e-01	2.039751e-01	2.882126e-01	2.660670e-02	7.241477e-02	1.225334e-01	1.368549e-02	1.411936e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02	1.411935e-02
7.645000e+01	4.251133e-01	2.064624e-01	2.336850e-01	2.768721e-01	6.769844e-02	2.180822e-02	1.696374e-01	3.448224e-02	3.425300e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02	3.425303e-02
7.700000e+01	4.874228e-01	1.923525e-01	1.868309e-01	2.882472e-01	1.141387e-01	3.525437e-02	9.128983e-02	2.870220e-02	2.893177e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02	2.893176e-02
7.755000e+01	3.729391e-01	2.158282e-01	2.270633e-01	1.105736e-01	1.827908e-01	1.724245e-02	5.227889e-02	1.622907e-02	1.672557e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02	1.672563e-02
7.810000e+01	3.533240e-01	3.597620e-01	2.075224e-01	5.057537e-01	8.990118e-02	1.111024e-01	1.741036e-01	5.517918e-02	5.411924e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02	5.411918e-02
7.865000e+01	4.448902e-01	1.653482e-01	1.130666e-01	2.629566e-01	5.588460e-02	7.606628e-02	1.536609e-01	3.751597e-02	3.850953e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02	3.850948e-02
7.920000e+01	4.501619e-01	2.770029e-01	1.187164e-01	2.633810e-01	1.875760e-01	5.073325e-02	1.550422e-01	3.544032e-02	3.668633e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02	3.668625e-02
7.975000e+01	2.446062e-01	2.398187e-01	3.083867e-01	2.283135e-01	2.589553e-01	9.374519e-02	1.129303e-01	5.751978e-02	5.714686e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02	5.714670e-02
8.030000e+01	5.460332e-01	3.677317e-01	1.316345e-01	5.465565e-01	1.680466e-01	1.923641e-01	1.411835e-01	1.083380e-01	1.074013e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01	1.074007e-01
8.085000e+01	3.392530e-01	1.582535e-01	1.265511e-01	3.293440e-01	1.928354e-01	7.560168e-02	9.870748e-02	6.296285e-02	6.615336e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02	6.615378e-02
8.140000e+01	1.515527e-01	2.765686e-01	1.482437e-01	2.417275e-01	1.755861e-01	1.567582e-01	2.426516e-01	4.630920e-02	4.232447e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02	4.232446e-02
8.195000e+01	1.218069e-01	2.370563e-01	2.799795e-01	3.539449e-01	1.683238e-01	1.185929e-01	1.457901e-01	1.029096e-01	1.037711e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01	1.037705e-01
8.250000e+01	3.095440e-01	3.395036e-01	1.430097e-01	4.471331e-01	2.313142e-01	8.613129e-02	1.640318e-02	6.745204e-02	7.006668e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02	7.006554e-02
8.305000e+01	5.165510e-02	1.444777e-01	1.290382e-01	4.729213e-01	2.564737e-01	9.833850e-02	1.228132e-01	1.000941e-01	1.017438e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01	1.017465e-01
8.360000e+01	5.605846e-02	8.011893e-02	9.571902e-02	1.436251e-01	7.703564e-02	1.568770e-01	2.398882e-01	1.022300e-01	9.379740e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02	9.379433e-02
8.415000e+01	8.088854e-02	1.775715e-01	1.780226e-01	4.987173e-01	2.507106e-02	6.620749e-02	8.583652e-02	7.662132e-02	8.417965e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02	8.417997e-02
8.470000e+01	1.351242e-01	1.607432e-01	3.687972e-02	3.937001e-01	2.161593e-01	9.738624e-02	1.807212e-01	1.124697e-01	1.075711e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01	1.075734e-01
8.525000e+01	1.303027e-01	5.112051e-02	1.007467e-01	3.877436e-01	1.623264e-01	1.287013e-01	1.528752e-01	1.284013e-01	1.219720e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01	1.219762e-01
8.580000e+01	2.051695e-02	1.373171e-01	9.551750e-02	2.072766e-01	5.383139e-02	3.050738e-02	1.225639e-01	8.712623e-02	8.161172e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02	8.159931e-02
8.635000e+01	1.354614e-01	1.644533e-01	6.448142e-02	5.271559e-01	1.269608e-01	1.741482e-01	5.612561e-02	6.666273e-02	8.570118e-02	8.571753e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02	8.571752e-02
